-183.729, 78.628, 1.220,  1.765
-183.726, 78.587, 1.229,  1.798
-183.724, 78.546, 1.238,  1.831
-183.721, 78.505, 1.247,  1.864
-183.719, 78.463, 1.255,  1.897
-183.716, 78.421, 1.263,  1.930
-183.713, 78.379, 1.270,  1.963
-183.711, 78.337, 1.277,  1.996
-183.708, 78.294, 1.283,  2.029
-183.705, 78.251, 1.289,  2.062
-183.702, 78.208, 1.295,  2.095
-183.699, 78.165, 1.300,  2.128
-183.696, 78.121, 1.306,  2.161
-183.693, 78.078, 1.311,  2.194
-183.690, 78.034, 1.315,  2.227
-183.687, 77.990, 1.320,  2.260
-183.684, 77.946, 1.325,  2.293
-183.681, 77.902, 1.330,  2.326
-183.678, 77.858, 1.334,  2.359
-183.674, 77.813, 1.338,  2.392
-183.671, 77.769, 1.343,  2.425
-183.668, 77.724, 1.347,  2.458
-183.665, 77.679, 1.352,  2.491
-183.661, 77.634, 1.356,  2.524
-183.658, 77.589, 1.361,  2.557
-183.655, 77.543, 1.366,  2.590
-183.651, 77.498, 1.371,  2.623
-183.648, 77.452, 1.376,  2.656
-183.644, 77.406, 1.381,  2.689
-183.640, 77.360, 1.386,  2.722
-183.637, 77.314, 1.391,  2.755
-183.633, 77.268, 1.396,  2.788
-183.629, 77.221, 1.401,  2.821
-183.625, 77.175, 1.406,  2.854
-183.621, 77.128, 1.412,  2.887
-183.617, 77.081, 1.417,  2.920
-183.613, 77.033, 1.423,  2.953
-183.609, 76.986, 1.428,  2.986
-183.605, 76.938, 1.434,  3.019
-183.601, 76.891, 1.439,  3.052
-183.597, 76.843, 1.445,  3.085
-183.593, 76.795, 1.450,  3.118
-183.589, 76.746, 1.456,  3.151
-183.585, 76.698, 1.461,  3.184
-183.580, 76.649, 1.467,  3.217
-183.576, 76.600, 1.472,  3.250
-183.572, 76.551, 1.478,  3.283
-183.567, 76.502, 1.483,  3.316
-183.563, 76.453, 1.489,  3.349
-183.558, 76.403, 1.494,  3.382
-183.554, 76.353, 1.500,  3.415
-183.549, 76.303, 1.505,  3.448
-183.544, 76.253, 1.511,  3.481
-183.539, 76.203, 1.516,  3.514
-183.535, 76.153, 1.522,  3.547
-183.530, 76.102, 1.527,  3.580
-183.525, 76.051, 1.533,  3.613
-183.520, 76.000, 1.538,  3.646
-183.515, 75.949, 1.544,  3.679
-183.510, 75.897, 1.550,  3.712
-183.505, 75.846, 1.556,  3.745
-183.500, 75.794, 1.561,  3.778
-183.495, 75.742, 1.567,  3.811
-183.490, 75.690, 1.573,  3.844
-183.485, 75.638, 1.578,  3.877
-183.480, 75.585, 1.584,  3.910
-183.474, 75.533, 1.590,  3.943
-183.469, 75.480, 1.595,  3.976
-183.464, 75.427, 1.601,  4.009
-183.458, 75.373, 1.607,  4.042
-183.453, 75.320, 1.613,  4.075
-183.447, 75.266, 1.618,  4.108
-183.441, 75.213, 1.624,  4.141
-183.436, 75.159, 1.630,  4.174
-183.430, 75.104, 1.636,  4.207
-183.424, 75.050, 1.642,  4.240
-183.418, 74.995, 1.648,  4.273
-183.413, 74.941, 1.654,  4.306
-183.407, 74.886, 1.659,  4.339
-183.401, 74.830, 1.665,  4.372
-183.395, 74.775, 1.671,  4.405
-183.389, 74.720, 1.677,  4.438
-183.383, 74.664, 1.683,  4.471
-183.377, 74.608, 1.689,  4.504
-183.371, 74.552, 1.695,  4.537
-183.365, 74.495, 1.701,  4.570
-183.359, 74.439, 1.707,  4.603
-183.352, 74.382, 1.713,  4.636
-183.346, 74.325, 1.719,  4.669
-183.340, 74.268, 1.725,  4.702
-183.333, 74.211, 1.731,  4.735
-183.327, 74.153, 1.737,  4.768
-183.320, 74.096, 1.743,  4.801
-183.313, 74.038, 1.749,  4.834
-183.307, 73.980, 1.756,  4.867
-183.300, 73.921, 1.762,  4.900
-183.294, 73.863, 1.768,  4.933
-183.287, 73.804, 1.774,  4.966
-183.280, 73.745, 1.780,  4.999
-183.274, 73.686, 1.787,  5.032
-183.267, 73.627, 1.793,  5.065
-183.260, 73.567, 1.799,  5.098
-183.253, 73.508, 1.805,  5.131
-183.246, 73.448, 1.812,  5.164
-183.239, 73.388, 1.818,  5.197
-183.232, 73.327, 1.824,  5.230
-183.225, 73.267, 1.830,  5.263
-183.217, 73.206, 1.837,  5.296
-183.210, 73.145, 1.843,  5.329
-183.203, 73.084, 1.850,  5.362
-183.196, 73.022, 1.856,  5.395
-183.188, 72.961, 1.862,  5.428
-183.181, 72.899, 1.869,  5.461
-183.173, 72.837, 1.875,  5.494
-183.166, 72.775, 1.882,  5.527
-183.159, 72.712, 1.888,  5.560
-183.151, 72.650, 1.895,  5.593
-183.143, 72.587, 1.901,  5.626
-183.136, 72.524, 1.908,  5.659
-183.128, 72.460, 1.914,  5.692
-183.120, 72.397, 1.921,  5.725
-183.113, 72.333, 1.927,  5.758
-183.105, 72.269, 1.934,  5.791
-183.097, 72.205, 1.940,  5.824
-183.089, 72.141, 1.947,  5.857
-183.081, 72.076, 1.953,  5.890
-183.073, 72.011, 1.960,  5.923
-183.065, 71.946, 1.967,  5.956
-183.057, 71.881, 1.973,  5.989
-183.049, 71.816, 1.980,  6.022
-183.041, 71.750, 1.987,  6.055
-183.033, 71.684, 1.994,  6.088
-183.025, 71.618, 2.000,  6.121
-183.016, 71.552, 2.007,  6.154
-183.008, 71.485, 2.014,  6.187
-183.000, 71.418, 2.021,  6.220
-182.992, 71.351, 2.028,  6.253
-182.983, 71.284, 2.034,  6.286
-182.975, 71.217, 2.041,  6.319
-182.966, 71.149, 2.048,  6.352
-182.958, 71.081, 2.055,  6.385
-182.949, 71.013, 2.062,  6.418
-182.940, 70.945, 2.069,  6.451
-182.932, 70.876, 2.076,  6.484
-182.923, 70.807, 2.083,  6.517
-182.914, 70.738, 2.090,  6.550
-182.906, 70.669, 2.097,  6.583
-182.897, 70.599, 2.104,  6.616
-182.888, 70.529, 2.111,  6.649
-182.879, 70.459, 2.118,  6.682
-182.871, 70.389, 2.125,  6.715
-182.862, 70.319, 2.132,  6.748
-182.853, 70.248, 2.139,  6.781
-182.844, 70.177, 2.147,  6.814
-182.835, 70.106, 2.154,  6.847
-182.826, 70.035, 2.161,  6.880
-182.817, 69.963, 2.168,  6.913
-182.807, 69.891, 2.175,  6.946
-182.798, 69.819, 2.183,  6.979
-182.789, 69.747, 2.190,  7.012
-182.780, 69.674, 2.197,  7.045
-182.771, 69.601, 2.204,  7.078
-182.762, 69.528, 2.212,  7.111
-182.753, 69.455, 2.219,  7.144
-182.743, 69.381, 2.226,  7.177
-182.734, 69.307, 2.234,  7.210
-182.725, 69.233, 2.241,  7.243
-182.715, 69.159, 2.249,  7.276
-182.706, 69.084, 2.256,  7.309
-182.696, 69.010, 2.263,  7.342
-182.687, 68.935, 2.271,  7.375
-182.677, 68.859, 2.278,  7.408
-182.668, 68.784, 2.286,  7.441
-182.658, 68.708, 2.293,  7.474
-182.649, 68.632, 2.301,  7.507
-182.639, 68.556, 2.308,  7.540
-182.630, 68.479, 2.316,  7.573
-182.620, 68.402, 2.324,  7.606
-182.611, 68.325, 2.331,  7.639
-182.601, 68.248, 2.339,  7.672
-182.591, 68.170, 2.346,  7.705
-182.582, 68.093, 2.354,  7.738
-182.572, 68.015, 2.362,  7.771
-182.562, 67.936, 2.369,  7.804
-182.552, 67.858, 2.377,  7.837
-182.542, 67.779, 2.385,  7.870
-182.533, 67.700, 2.392,  7.903
-182.523, 67.620, 2.400,  7.936
-182.513, 67.541, 2.408,  7.969
-182.503, 67.461, 2.416,  8.002
-182.494, 67.381, 2.424,  8.035
-182.484, 67.300, 2.432,  8.068
-182.474, 67.220, 2.439,  8.101
-182.464, 67.139, 2.447,  8.134
-182.454, 67.058, 2.455,  8.167
-182.444, 66.976, 2.463,  8.200
-182.434, 66.895, 2.471,  8.233
-182.424, 66.813, 2.479,  8.266
-182.414, 66.730, 2.487,  8.299
-182.404, 66.648, 2.496,  8.332
-182.394, 66.565, 2.504,  8.365
-182.384, 66.482, 2.512,  8.398
-182.374, 66.399, 2.520,  8.431
-182.364, 66.315, 2.528,  8.464
-182.354, 66.231, 2.536,  8.497
-182.344, 66.147, 2.545,  8.530
-182.334, 66.063, 2.553,  8.563
-182.324, 65.978, 2.561,  8.596
-182.314, 65.893, 2.569,  8.629
-182.304, 65.808, 2.578,  8.662
-182.293, 65.722, 2.586,  8.695
-182.283, 65.636, 2.594,  8.728
-182.273, 65.550, 2.603,  8.761
-182.263, 65.464, 2.611,  8.794
-182.253, 65.377, 2.620,  8.827
-182.243, 65.290, 2.628,  8.860
-182.233, 65.203, 2.637,  8.893
-182.223, 65.115, 2.645,  8.926
-182.212, 65.028, 2.654,  8.959
-182.202, 64.939, 2.662,  8.992
-182.192, 64.851, 2.671,  9.025
-182.182, 64.762, 2.679,  9.058
-182.172, 64.673, 2.688,  9.091
-182.162, 64.584, 2.697,  9.124
-182.152, 64.495, 2.705,  9.157
-182.142, 64.405, 2.714,  9.190
-182.132, 64.315, 2.723,  9.223
-182.122, 64.224, 2.732,  9.256
-182.112, 64.134, 2.741,  9.289
-182.102, 64.043, 2.750,  9.322
-182.091, 63.951, 2.758,  9.355
-182.081, 63.860, 2.767,  9.388
-182.071, 63.768, 2.776,  9.421
-182.061, 63.675, 2.785,  9.454
-182.051, 63.583, 2.795,  9.487
-182.041, 63.490, 2.804,  9.520
-182.031, 63.397, 2.813,  9.553
-182.022, 63.303, 2.822,  9.586
-182.012, 63.210, 2.831,  9.619
-182.002, 63.116, 2.840,  9.652
-181.992, 63.021, 2.850,  9.685
-181.982, 62.926, 2.859,  9.718
-181.972, 62.831, 2.868,  9.751
-181.962, 62.736, 2.878,  9.784
-181.952, 62.640, 2.887,  9.817
-181.943, 62.544, 2.896,  9.850
-181.933, 62.448, 2.906,  9.883
-181.923, 62.351, 2.915,  9.916
-181.913, 62.255, 2.925,  9.949
-181.904, 62.157, 2.934,  9.982
-181.894, 62.060, 2.944, 10.015
-181.884, 61.962, 2.953, 10.048
-181.875, 61.864, 2.963, 10.081
-181.865, 61.765, 2.973, 10.114
-181.855, 61.666, 2.982, 10.147
-181.846, 61.567, 2.992, 10.180
-181.836, 61.467, 3.002, 10.213
-181.827, 61.368, 3.012, 10.246
-181.817, 61.267, 3.022, 10.279
-181.808, 61.167, 3.031, 10.312
-181.799, 61.066, 3.041, 10.345
-181.789, 60.965, 3.051, 10.378
-181.780, 60.863, 3.061, 10.411
-181.771, 60.761, 3.071, 10.444
-181.761, 60.659, 3.081, 10.477
-181.752, 60.557, 3.091, 10.510
-181.743, 60.454, 3.101, 10.543
-181.734, 60.350, 3.112, 10.576
-181.725, 60.247, 3.122, 10.609
-181.716, 60.143, 3.132, 10.642
-181.707, 60.039, 3.142, 10.675
-181.698, 59.934, 3.152, 10.708
-181.689, 59.829, 3.163, 10.741
-181.680, 59.724, 3.173, 10.774
-181.671, 59.618, 3.183, 10.807
-181.662, 59.512, 3.194, 10.840
-181.654, 59.406, 3.204, 10.873
-181.645, 59.299, 3.215, 10.906
-181.636, 59.192, 3.225, 10.939
-181.628, 59.084, 3.236, 10.972
-181.619, 58.977, 3.246, 11.005
-181.611, 58.868, 3.257, 11.038
-181.602, 58.760, 3.268, 11.071
-181.594, 58.651, 3.278, 11.104
-181.585, 58.542, 3.289, 11.137
-181.577, 58.432, 3.300, 11.170
-181.569, 58.322, 3.311, 11.203
-181.561, 58.212, 3.322, 11.236
-181.552, 58.101, 3.332, 11.269
-181.544, 57.990, 3.343, 11.302
-181.536, 57.879, 3.354, 11.335
-181.528, 57.767, 3.365, 11.368
-181.520, 57.655, 3.376, 11.401
-181.513, 57.542, 3.387, 11.434
-181.505, 57.429, 3.398, 11.467
-181.497, 57.316, 3.410, 11.500
-181.489, 57.202, 3.421, 11.533
-181.482, 57.088, 3.432, 11.566
-181.474, 56.974, 3.443, 11.599
-181.467, 56.859, 3.455, 11.632
-181.459, 56.744, 3.466, 11.665
-181.452, 56.628, 3.477, 11.698
-181.445, 56.512, 3.489, 11.731
-181.437, 56.396, 3.500, 11.764
-181.430, 56.279, 3.512, 11.797
-181.423, 56.162, 3.523, 11.830
-181.416, 56.044, 3.535, 11.863
-181.409, 55.926, 3.547, 11.896
-181.402, 55.808, 3.558, 11.929
-181.395, 55.689, 3.570, 11.962
-181.389, 55.570, 3.582, 11.995
-181.382, 55.451, 3.593, 12.028
-181.375, 55.331, 3.605, 12.061
-181.369, 55.211, 3.617, 12.094
-181.362, 55.090, 3.629, 12.127
-181.356, 54.969, 3.641, 12.160
-181.349, 54.847, 3.653, 12.193
-181.343, 54.725, 3.665, 12.226
-181.337, 54.603, 3.677, 12.259
-181.331, 54.480, 3.689, 12.292
-181.325, 54.357, 3.701, 12.325
-181.319, 54.234, 3.713, 12.358
-181.313, 54.110, 3.726, 12.391
-181.307, 53.985, 3.738, 12.424
-181.301, 53.860, 3.750, 12.457
-181.296, 53.735, 3.763, 12.490
-181.290, 53.610, 3.775, 12.523
-181.285, 53.484, 3.787, 12.556
-181.279, 53.357, 3.800, 12.589
-181.274, 53.230, 3.813, 12.622
-181.269, 53.103, 3.825, 12.655
-181.263, 52.975, 3.838, 12.688
-181.258, 52.847, 3.850, 12.721
-181.253, 52.719, 3.863, 12.754
-181.248, 52.590, 3.876, 12.787
-181.243, 52.460, 3.889, 12.820
-181.238, 52.330, 3.901, 12.853
-181.234, 52.200, 3.914, 12.886
-181.229, 52.069, 3.927, 12.919
-181.225, 51.938, 3.940, 12.952
-181.220, 51.807, 3.952, 12.985
-181.216, 51.675, 3.965, 13.018
-181.211, 51.542, 3.978, 13.051
-181.207, 51.409, 3.990, 13.084
-181.203, 51.276, 4.003, 13.117
-181.199, 51.142, 4.016, 13.150
-181.195, 51.008, 4.028, 13.183
-181.191, 50.874, 4.041, 13.216
-181.187, 50.739, 4.054, 13.249
-181.184, 50.603, 4.067, 13.282
-181.180, 50.467, 4.080, 13.315
-181.176, 50.331, 4.093, 13.348
-181.173, 50.194, 4.106, 13.381
-181.169, 50.057, 4.119, 13.414
-181.166, 49.920, 4.132, 13.447
-181.163, 49.782, 4.145, 13.480
-181.160, 49.643, 4.158, 13.513
-181.157, 49.504, 4.171, 13.546
-181.154, 49.365, 4.184, 13.579
-181.151, 49.225, 4.198, 13.612
-181.148, 49.085, 4.211, 13.645
-181.145, 48.944, 4.224, 13.678
-181.143, 48.803, 4.238, 13.711
-181.140, 48.662, 4.251, 13.744
-181.138, 48.520, 4.265, 13.777
-181.135, 48.377, 4.279, 13.810
-181.133, 48.234, 4.292, 13.843
-181.131, 48.091, 4.306, 13.876
-181.128, 47.947, 4.320, 13.909
-181.126, 47.802, 4.333, 13.942
-181.124, 47.658, 4.347, 13.975
-181.123, 47.512, 4.361, 14.008
-181.121, 47.367, 4.375, 14.041
-181.119, 47.221, 4.389, 14.074
-181.117, 47.074, 4.403, 14.107
-181.116, 46.927, 4.417, 14.140
-181.114, 46.779, 4.431, 14.173
-181.113, 46.631, 4.445, 14.206
-181.111, 46.483, 4.460, 14.239
-181.110, 46.334, 4.474, 14.272
-181.109, 46.184, 4.488, 14.305
-181.108, 46.034, 4.502, 14.338
-181.107, 45.884, 4.517, 14.371
-181.106, 45.733, 4.531, 14.404
-181.105, 45.581, 4.546, 14.437
-181.104, 45.429, 4.560, 14.470
-181.103, 45.277, 4.575, 14.503
-181.103, 45.124, 4.590, 14.536
-181.102, 44.971, 4.604, 14.569
-181.102, 44.817, 4.619, 14.602
-181.101, 44.663, 4.634, 14.635
-181.101, 44.508, 4.649, 14.668
-181.101, 44.352, 4.664, 14.701
-181.100, 44.197, 4.678, 14.734
-181.100, 44.040, 4.693, 14.767
-181.100, 43.883, 4.708, 14.800
-181.100, 43.726, 4.724, 14.833
-181.100, 43.568, 4.739, 14.866
-181.101, 43.410, 4.754, 14.899
-181.101, 43.251, 4.769, 14.932
-181.101, 43.092, 4.784, 14.965
-181.101, 42.932, 4.800, 14.998
-181.102, 42.771, 4.815, 15.031
-181.102, 42.611, 4.830, 15.064
-181.103, 42.449, 4.846, 15.097
-181.104, 42.287, 4.861, 15.130
-181.104, 42.125, 4.877, 15.163
-181.105, 41.962, 4.893, 15.196
-181.106, 41.798, 4.908, 15.229
-181.107, 41.634, 4.924, 15.262
-181.108, 41.470, 4.940, 15.295
-181.109, 41.305, 4.956, 15.328
-181.110, 41.139, 4.972, 15.361
-181.111, 40.973, 4.988, 15.394
-181.112, 40.806, 5.004, 15.427
-181.113, 40.639, 5.020, 15.460
-181.115, 40.471, 5.036, 15.493
-181.116, 40.303, 5.052, 15.526
-181.117, 40.134, 5.068, 15.559
-181.119, 39.965, 5.085, 15.592
-181.120, 39.795, 5.099, 15.625
-181.122, 39.625, 5.110, 15.658
-181.124, 39.455, 5.107, 15.691
-181.125, 39.285, 5.093, 15.724
-181.127, 39.116, 5.078, 15.757
-181.129, 38.947, 5.067, 15.790
-181.131, 38.778, 5.060, 15.823
-181.133, 38.610, 5.057, 15.856
-181.134, 38.441, 5.059, 15.889
-181.136, 38.273, 5.066, 15.922
-181.138, 38.103, 5.077, 15.955
-181.140, 37.934, 5.092, 15.988
-181.142, 37.764, 5.111, 16.021
-181.144, 37.592, 5.135, 16.054
-181.147, 37.421, 5.161, 16.087
-181.149, 37.248, 5.191, 16.120
-181.151, 37.074, 5.223, 16.153
-181.153, 36.898, 5.256, 16.186
-181.156, 36.722, 5.291, 16.219
-181.158, 36.545, 5.327, 16.252
-181.160, 36.366, 5.363, 16.285
-181.163, 36.186, 5.398, 16.318
-181.165, 36.005, 5.433, 16.351
-181.168, 35.823, 5.466, 16.384
-181.170, 35.640, 5.498, 16.417
-181.173, 35.456, 5.528, 16.450
-181.176, 35.271, 5.556, 16.483
-181.178, 35.085, 5.582, 16.516
-181.181, 34.899, 5.606, 16.549
-181.184, 34.711, 5.628, 16.582
-181.186, 34.523, 5.648, 16.615
-181.189, 34.334, 5.667, 16.648
-181.192, 34.145, 5.684, 16.681
-181.195, 33.955, 5.700, 16.714
-181.198, 33.765, 5.715, 16.747
-181.200, 33.574, 5.729, 16.780
-181.203, 33.383, 5.743, 16.813
-181.206, 33.191, 5.756, 16.846
-181.209, 32.999, 5.769, 16.879
-181.212, 32.807, 5.782, 16.912
-181.215, 32.614, 5.795, 16.945
-181.218, 32.420, 5.809, 16.978
-181.221, 32.226, 5.823, 17.011
-181.224, 32.032, 5.837, 17.044
-181.227, 31.837, 5.853, 17.077
-181.230, 31.641, 5.869, 17.110
-181.233, 31.445, 5.885, 17.143
-181.236, 31.248, 5.903, 17.176
-181.239, 31.051, 5.921, 17.209
-181.242, 30.853, 5.940, 17.242
-181.245, 30.655, 5.959, 17.275
-181.248, 30.456, 5.980, 17.308
-181.250, 30.256, 6.001, 17.341
-181.253, 30.055, 6.022, 17.374
-181.256, 29.854, 6.044, 17.407
-181.259, 29.652, 6.066, 17.440
-181.262, 29.449, 6.088, 17.473
-181.265, 29.245, 6.111, 17.506
-181.268, 29.041, 6.133, 17.539
-181.271, 28.836, 6.156, 17.572
-181.274, 28.630, 6.179, 17.605
-181.277, 28.423, 6.201, 17.638
-181.280, 28.216, 6.224, 17.671
-181.283, 28.008, 6.246, 17.704
-181.286, 27.799, 6.268, 17.737
-181.288, 27.590, 6.290, 17.770
-181.291, 27.379, 6.312, 17.803
-181.294, 27.168, 6.333, 17.836
-181.297, 26.957, 6.354, 17.869
-181.300, 26.744, 6.375, 17.902
-181.302, 26.531, 6.396, 17.935
-181.305, 26.317, 6.417, 17.968
-181.308, 26.103, 6.438, 18.001
-181.311, 25.888, 6.458, 18.034
-181.313, 25.672, 6.479, 18.067
-181.316, 25.455, 6.500, 18.100
-181.318, 25.238, 6.521, 18.133
-181.321, 25.020, 6.541, 18.166
-181.324, 24.802, 6.562, 18.199
-181.326, 24.582, 6.584, 18.232
-181.329, 24.362, 6.605, 18.265
-181.331, 24.142, 6.626, 18.298
-181.334, 23.920, 6.648, 18.331
-181.336, 23.698, 6.670, 18.364
-181.338, 23.475, 6.692, 18.397
-181.341, 23.251, 6.714, 18.430
-181.343, 23.027, 6.737, 18.463
-181.345, 22.802, 6.759, 18.496
-181.347, 22.576, 6.782, 18.529
-181.350, 22.349, 6.804, 18.562
-181.352, 22.122, 6.827, 18.595
-181.354, 21.893, 6.849, 18.628
-181.356, 21.665, 6.872, 18.661
-181.358, 21.435, 6.894, 18.694
-181.360, 21.204, 6.916, 18.727
-181.362, 20.973, 6.939, 18.760
-181.364, 20.741, 6.961, 18.793
-181.366, 20.509, 6.984, 18.826
-181.367, 20.275, 7.006, 18.859
-181.369, 20.041, 7.029, 18.892
-181.371, 19.806, 7.051, 18.925
-181.373, 19.571, 7.074, 18.958
-181.374, 19.334, 7.097, 18.991
-181.376, 19.097, 7.120, 19.024
-181.377, 18.859, 7.143, 19.057
-181.379, 18.620, 7.167, 19.090
-181.380, 18.381, 7.190, 19.123
-181.382, 18.141, 7.213, 19.156
-181.383, 17.899, 7.237, 19.189
-181.384, 17.658, 7.261, 19.222
-181.386, 17.415, 7.285, 19.255
-181.387, 17.171, 7.309, 19.288
-181.388, 16.927, 7.333, 19.321
-181.389, 16.682, 7.357, 19.354
-181.390, 16.436, 7.381, 19.387
-181.391, 16.190, 7.406, 19.420
-181.392, 15.942, 7.430, 19.453
-181.393, 15.694, 7.455, 19.486
-181.394, 15.445, 7.479, 19.519
-181.395, 15.195, 7.504, 19.552
-181.395, 14.944, 7.528, 19.585
-181.396, 14.692, 7.553, 19.618
-181.397, 14.440, 7.578, 19.651
-181.397, 14.187, 7.602, 19.684
-181.398, 13.933, 7.627, 19.717
-181.398, 13.678, 7.651, 19.750
-181.399, 13.422, 7.676, 19.783
-181.399, 13.166, 7.700, 19.816
-181.400, 12.908, 7.725, 19.849
-181.400, 12.650, 7.750, 19.882
-181.400, 12.391, 7.775, 19.915
-181.400, 12.131, 7.800, 19.948
-181.400, 11.871, 7.825, 19.981
-181.401, 11.609, 7.850, 20.014
-181.401, 11.347, 7.875, 20.047
-181.401, 11.084, 7.901, 20.080
-181.401, 10.820, 7.926, 20.113
-181.401, 10.555, 7.952, 20.146
-181.400, 10.289, 7.978, 20.179
-181.400, 10.023, 8.004, 20.212
-181.400, 9.755, 8.030, 20.245
-181.400, 9.487, 8.056, 20.278
-181.400, 9.218, 8.083, 20.311
-181.399, 8.948, 8.110, 20.344
-181.399, 8.677, 8.136, 20.377
-181.398, 8.405, 8.163, 20.410
-181.398, 8.132, 8.190, 20.443
-181.397, 7.858, 8.217, 20.476
-181.397, 7.584, 8.244, 20.509
-181.396, 7.308, 8.272, 20.542
-181.396, 7.032, 8.299, 20.575
-181.395, 6.754, 8.326, 20.608
-181.394, 6.476, 8.354, 20.641
-181.394, 6.197, 8.381, 20.674
-181.393, 5.917, 8.409, 20.707
-181.392, 5.636, 8.437, 20.740
-181.391, 5.354, 8.464, 20.773
-181.390, 5.071, 8.492, 20.806
-181.389, 4.787, 8.520, 20.839
-181.388, 4.503, 8.548, 20.872
-181.387, 4.217, 8.576, 20.905
-181.386, 3.930, 8.604, 20.938
-181.385, 3.643, 8.633, 20.971
-181.384, 3.354, 8.661, 21.004
-181.383, 3.065, 8.689, 21.037
-181.382, 2.775, 8.718, 21.070
-181.381, 2.483, 8.747, 21.103
-181.379, 2.191, 8.775, 21.136
-181.378, 1.898, 8.804, 21.169
-181.377, 1.604, 8.833, 21.202
-181.375, 1.308, 8.862, 21.235
-181.374, 1.012, 8.891, 21.268
-181.373, 0.715, 8.921, 21.301
-181.371, 0.417, 8.950, 21.334
-181.370, 0.118, 8.979, 21.367
-181.369, -0.182, 9.009, 21.400
-181.367, -0.483, 9.039, 21.433
-181.366, -0.785, 9.068, 21.466
-181.364, -1.088, 9.098, 21.499
-181.363, -1.392, 9.128, 21.532
-181.361, -1.697, 9.158, 21.565
-181.360, -2.003, 9.188, 21.598
-181.358, -2.310, 9.219, 21.631
-181.356, -2.618, 9.249, 21.664
-181.355, -2.927, 9.280, 21.697
-181.353, -3.238, 9.310, 21.730
-181.352, -3.549, 9.341, 21.763
-181.350, -3.861, 9.372, 21.796
-181.348, -4.174, 9.403, 21.829
-181.347, -4.488, 9.434, 21.862
-181.345, -4.803, 9.465, 21.895
-181.343, -5.120, 9.496, 21.928
-181.342, -5.437, 9.528, 21.961
-181.340, -5.755, 9.559, 21.994
-181.338, -6.075, 9.591, 22.027
-181.337, -6.395, 9.622, 22.060
-181.335, -6.717, 9.654, 22.093
-181.333, -7.039, 9.686, 22.126
-181.331, -7.363, 9.718, 22.159
-181.329, -7.688, 9.750, 22.192
-181.328, -8.014, 9.782, 22.225
-181.326, -8.341, 9.814, 22.258
-181.324, -8.669, 9.847, 22.291
-181.322, -8.998, 9.879, 22.324
-181.321, -9.328, 9.912, 22.357
-181.319, -9.659, 9.945, 22.390
-181.317, -9.991, 9.978, 22.423
-181.315, -10.325, 10.011, 22.456
-181.313, -10.659, 10.044, 22.489
-181.312, -10.995, 10.077, 22.522
-181.310, -11.332, 10.110, 22.555
-181.308, -11.669, 10.144, 22.588
-181.306, -12.008, 10.177, 22.621
-181.305, -12.349, 10.211, 22.654
-181.303, -12.690, 10.245, 22.687
-181.301, -13.032, 10.279, 22.720
-181.299, -13.376, 10.313, 22.753
-181.297, -13.720, 10.347, 22.786
-181.296, -14.066, 10.381, 22.819
-181.294, -14.413, 10.415, 22.852
-181.292, -14.761, 10.450, 22.885
-181.290, -15.110, 10.484, 22.918
-181.289, -15.460, 10.519, 22.951
-181.287, -15.812, 10.554, 22.984
-181.285, -16.165, 10.589, 23.017
-181.283, -16.519, 10.624, 23.050
